TIRF Data File: Project 1792; Run 29; ISO False; ID IVMgsU9
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	BELTX
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c	cm
49.85	0.01	0.019	0.001	32.40	-12.11	448.52	-3080.77	71.31	-67.96	0.00	-0.15	19.01	-0.15	6.59	-14.41	-3.25	26.97	25.26	25.88	30.15	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
49.86	0.01	0.015	0.010	32.40	-13.65	448.96	-3081.70	71.42	-68.20	0.00	-0.15	19.03	-0.03	5.37	-76.16	-1.43	27.04	25.27	25.87	30.12	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.87	0.02	0.015	0.003	32.40	-15.94	448.54	-3079.15	70.46	-69.54	0.01	-0.15	19.05	0.22	-0.73	21.51	0.51	27.09	25.25	25.87	30.13	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
49.88	-0.00	0.018	0.005	32.40	-13.61	447.54	-3082.66	70.68	-67.55	0.00	-0.15	19.05	-0.03	10.25	10.55	2.07	27.04	25.22	25.88	30.09	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.89	0.02	0.016	0.008	32.40	-12.97	448.89	-3087.73	73.46	-67.80	0.00	-0.15	19.03	-0.03	7.81	-162.87	-1.20	27.05	25.20	25.93	30.09	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
49.90	0.02	0.022	-0.000	32.40	-16.44	447.31	-3083.10	72.00	-68.59	0.01	-0.15	19.04	-0.03	4.15	-162.87	-1.20	27.04	25.21	25.88	30.10	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.91	0.01	0.015	0.007	32.40	-17.93	447.70	-3081.86	71.83	-69.46	0.01	-0.15	19.06	-0.27	10.25	-7.96	-5.07	27.04	25.20	25.87	30.12	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
49.92	0.02	0.016	0.004	32.40	-12.26	446.36	-3079.23	70.01	-67.38	0.00	-0.14	19.11	0.09	1.71	49.57	-0.35	26.97	25.20	25.83	30.12	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.93	0.02	0.016	-0.000	32.40	-12.25	447.27	-3081.78	71.19	-68.02	0.00	-0.15	19.17	0.09	9.03	49.57	-0.35	26.93	25.20	25.88	30.13	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
49.94	0.02	0.018	0.003	32.40	-15.09	447.38	-3085.10	71.62	-68.41	0.00	-0.15	19.18	-0.03	10.25	-162.87	-1.20	26.91	25.22	25.87	30.17	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
49.95	0.02	0.022	0.001	32.40	-15.90	446.10	-3082.35	69.76	-68.88	0.01	-0.14	19.19	-0.15	1.71	-30.81	-2.05	26.91	25.25	25.88	30.17	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.96	-0.00	0.018	0.004	32.40	-11.53	447.51	-3081.75	71.19	-67.59	0.00	-0.15	19.16	-0.15	9.03	2.00	15.23	26.89	25.28	25.87	30.15	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
49.97	0.01	0.018	0.007	32.40	-10.14	448.86	-3084.40	73.04	-67.40	0.00	-0.15	19.15	0.09	13.92	23.18	0.40	26.84	25.31	25.85	30.17	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
49.98	0.01	0.013	-0.003	32.41	-12.30	446.01	-3085.55	72.71	-68.04	0.00	-0.14	19.14	-0.03	7.81	-76.16	-1.43	26.81	25.31	25.90	30.13	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
49.99	-0.02	0.016	0.001	32.40	-15.86	446.12	-3084.86	70.72	-68.86	0.01	-0.14	19.14	-0.15	0.49	34.81	-0.07	26.86	25.30	25.90	30.12	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.00	0.01	0.007	0.004	32.41	-12.35	447.49	-3082.74	71.34	-67.41	0.00	-0.15	19.12	0.09	5.37	23.18	0.40	26.83	25.27	25.85	30.12	21.96	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.01	0.01	0.022	0.010	32.40	-15.14	446.67	-3085.19	72.02	-68.43	0.00	-0.14	19.12	-0.15	10.25	-14.41	-3.25	26.83	25.27	25.87	30.18	21.99	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.02	0.03	0.016	0.003	32.40	-17.26	446.29	-3081.65	70.93	-69.05	0.01	-0.14	19.11	0.09	11.47	75.96	-0.57	26.80	25.30	25.85	30.18	22.01	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.03	0.01	0.016	0.004	32.40	-12.30	447.43	-3083.76	70.81	-68.03	0.00	-0.15	19.08	-0.03	-1.95	-76.16	-1.43	26.81	25.31	25.88	30.20	22.02	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.04	0.01	0.015	0.010	32.40	-13.65	447.85	-3083.03	71.98	-68.21	0.00	-0.15	19.08	-0.03	6.59	-76.16	-1.43	26.84	25.29	25.93	30.22	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.05	-0.02	0.010	-0.003	32.40	-14.37	448.22	-3081.55	70.78	-67.99	0.00	-0.15	19.05	0.09	1.71	-55.99	-1.58	26.84	25.33	25.95	30.23	22.02	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.06	0.03	0.018	-0.006	32.41	-15.91	446.95	-3085.23	72.29	-68.24	0.01	-0.14	19.04	-0.15	13.92	-47.22	-1.69	26.88	25.32	25.95	30.20	22.03	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.07	0.02	0.019	0.005	32.40	-17.25	448.73	-3081.63	71.42	-69.05	0.01	-0.15	19.03	-0.03	6.59	-162.87	-1.20	26.94	25.30	26.00	30.25	22.01	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.08	0.02	0.020	0.003	32.40	-14.37	447.42	-3082.84	71.34	-67.99	0.00	-0.15	19.05	0.09	4.15	49.57	-0.35	26.94	25.30	26.02	30.22	22.01	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.09	0.02	0.020	0.011	32.40	-11.63	446.75	-3081.60	70.91	-67.63	0.00	-0.14	19.03	-0.03	7.81	-162.87	-1.20	26.96	25.28	26.03	30.25	22.00	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.10	0.01	0.018	0.013	32.40	-20.04	449.09	-3087.43	72.79	-69.43	0.01	-0.15	19.03	0.22	5.37	10.06	2.22	27.02	25.24	25.98	30.30	22.02	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.11	0.01	0.020	-0.000	32.40	-15.23	446.12	-3085.18	72.03	-68.47	0.00	-0.14	19.00	-0.15	2.93	-14.41	-3.25	27.04	25.21	25.97	30.26	22.05	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.12	-0.00	0.019	0.007	32.40	-16.49	447.67	-3085.22	72.29	-67.97	0.01	-0.15	19.00	-0.39	1.71	0.76	41.56	27.02	25.21	26.05	30.28	22.06	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.13	0.01	0.018	0.004	32.41	-14.52	447.52	-3083.98	72.14	-67.41	0.00	-0.15	19.00	0.09	6.59	23.18	0.40	26.99	25.21	26.02	30.23	22.03	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.14	0.02	0.015	0.001	32.40	-17.93	447.35	-3085.26	72.28	-68.82	0.01	-0.14	19.00	0.22	4.15	21.51	0.51	27.01	25.21	26.00	30.25	22.01	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.15	-0.00	0.025	0.004	32.40	-17.94	447.50	-3082.73	71.32	-68.17	0.01	-0.15	18.99	0.09	9.03	-3.21	-11.09	27.02	25.20	25.97	30.30	22.00	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.16	0.01	0.015	0.007	32.40	-13.52	447.70	-3080.64	71.07	-66.87	0.00	-0.15	19.02	-0.03	6.59	-76.16	-1.43	26.99	25.22	26.02	30.25	21.99	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.17	-0.02	0.015	-0.000	32.41	-17.17	448.46	-3079.42	71.16	-67.73	0.01	-0.15	19.00	0.09	2.93	-55.99	-1.58	26.94	25.24	25.98	30.25	21.98	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00
50.18	0.02	0.015	0.001	32.41	-18.79	447.38	-3081.72	71.82	-69.30	0.01	-0.15	19.00	-0.03	1.71	-162.87	-1.20	26.96	25.24	26.05	30.23	21.98	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.19	-0.02	0.019	-0.002	32.40	-18.73	449.44	-3083.86	71.94	-69.28	0.01	-0.15	19.00	-0.15	12.70	34.81	-0.07	26.94	25.24	26.07	30.26	21.97	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.20	-0.02	0.015	-0.002	32.41	-13.65	448.24	-3082.48	70.29	-67.56	0.00	-0.15	19.03	0.09	1.71	-55.99	-1.58	26.89	25.26	26.08	30.28	21.97	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.21	-0.00	0.018	0.008	32.40	-15.00	448.90	-3081.71	71.43	-67.74	0.00	-0.15	19.11	-0.03	4.15	10.55	2.07	26.89	25.26	26.08	30.31	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.22	0.01	0.022	0.004	32.40	-17.34	449.75	-3083.82	71.93	-69.08	0.01	-0.15	19.14	-0.03	5.37	-76.16	-1.43	26.93	25.23	26.13	30.34	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.23	-0.02	0.015	0.001	32.40	-17.39	447.30	-3081.32	70.50	-69.10	0.01	-0.15	19.14	-0.03	6.59	183.97	-0.82	26.96	25.23	26.07	30.33	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.24	-0.02	0.023	-0.003	32.41	-16.45	447.09	-3081.55	70.55	-67.95	0.01	-0.15	19.12	-0.03	7.81	183.97	-0.82	26.94	25.22	26.05	30.34	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.25	0.01	0.022	0.001	32.40	-16.44	448.49	-3082.85	71.59	-67.95	0.01	-0.15	19.12	-0.03	6.59	-76.16	-1.43	26.96	25.20	26.07	30.31	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.26	0.01	0.025	0.003	32.40	-18.03	446.25	-3083.82	71.22	-68.85	0.01	-0.14	19.13	-0.03	4.15	-76.16	-1.43	26.99	25.21	26.05	30.26	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.27	0.03	0.013	0.005	32.40	-19.42	447.61	-3082.87	71.96	-69.04	0.01	-0.15	19.16	0.09	0.49	75.96	-0.57	26.96	25.16	26.03	30.28	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.28	0.01	0.012	0.005	32.40	-15.87	447.62	-3079.28	70.89	-67.58	0.01	-0.15	19.18	0.09	6.59	23.18	0.40	26.96	25.16	26.03	30.30	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.29	-0.02	0.022	0.001	32.40	-15.86	448.47	-3080.25	70.62	-67.58	0.01	-0.15	19.18	-0.03	6.59	183.97	-0.82	26.99	25.16	26.05	30.23	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.30	0.01	0.015	-0.003	32.41	-20.86	448.30	-3081.76	72.07	-69.26	0.01	-0.15	19.17	-0.27	15.14	-7.96	-5.07	26.96	25.21	26.08	30.22	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.31	0.02	0.018	0.005	32.40	-21.55	445.28	-3086.21	71.91	-69.02	0.01	-0.14	19.15	-0.39	6.59	-11.75	-3.76	26.93	25.22	26.12	30.23	21.96	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.32	0.02	0.013	0.003	32.40	-15.87	446.29	-3085.16	72.02	-67.58	0.01	-0.14	19.14	-0.03	11.47	-162.87	-1.20	26.91	25.23	26.10	30.20	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.33	0.02	0.020	0.004	32.41	-17.89	446.34	-3083.90	71.25	-68.16	0.01	-0.14	19.13	-0.15	6.59	-30.81	-2.05	26.89	25.24	26.08	30.18	21.94	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.34	0.01	0.016	0.007	32.40	-20.91	447.68	-3082.76	71.95	-69.27	0.01	-0.15	19.13	-0.03	-0.73	-76.16	-1.43	26.94	25.27	26.03	30.17	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.35	-0.00	0.015	0.001	32.41	-20.87	445.08	-3083.98	71.64	-69.26	0.01	-0.14	19.11	0.09	-0.73	-3.21	-11.09	26.89	25.25	26.05	30.17	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.36	-0.02	0.019	-0.003	32.41	-15.19	445.94	-3083.87	71.24	-67.81	0.00	-0.14	19.09	-0.15	7.81	34.81	-0.07	26.96	25.24	26.03	30.15	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.37	0.01	0.012	0.001	32.40	-15.91	449.62	-3082.67	71.81	-67.59	0.01	-0.15	19.08	-0.15	12.70	-14.41	-3.25	26.96	25.23	26.02	30.13	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.38	0.01	0.018	0.007	32.40	-20.28	448.82	-3086.27	73.28	-68.88	0.01	-0.15	19.07	-0.15	0.49	-14.41	-3.25	26.96	25.21	26.02	30.12	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.39	0.01	0.018	0.005	32.41	-23.12	447.59	-3080.17	71.00	-69.28	0.01	-0.15	19.05	-0.03	-0.73	-76.16	-1.43	27.01	25.20	25.95	30.09	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.40	0.01	0.023	0.003	32.40	-24.44	447.45	-3080.19	71.02	-68.16	0.01	-0.15	19.03	-0.15	0.49	-14.41	-3.25	26.99	25.22	25.93	30.10	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.41	0.01	0.016	0.004	32.40	-28.06	446.36	-3082.26	71.05	-67.72	0.01	-0.14	19.03	-0.15	2.93	-14.41	-3.25	26.96	25.21	25.90	30.10	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.42	0.01	0.013	0.007	32.40	-33.05	447.66	-3084.64	72.21	-69.39	0.01	-0.15	19.05	0.34	4.15	6.42	4.04	26.94	25.23	25.87	30.09	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.43	-0.00	0.010	0.004	32.40	-33.82	445.17	-3084.40	71.06	-69.84	0.01	-0.14	19.04	0.22	-3.17	-1.39	-24.25	26.99	25.27	25.90	30.12	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.44	-0.00	0.019	0.014	32.40	-25.84	448.04	-3083.45	71.44	-67.70	0.01	-0.15	19.03	-0.03	2.93	10.55	2.07	26.99	25.25	25.90	30.15	21.87	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.45	0.02	0.012	-0.003	32.41	-26.42	448.26	-3083.68	71.74	-67.44	0.01	-0.15	19.01	-0.03	0.49	-162.87	-1.20	26.99	25.26	25.90	30.18	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.46	-0.02	0.022	0.003	32.40	-30.30	448.58	-3083.51	72.30	-69.03	0.01	-0.15	19.00	-0.15	2.93	34.81	-0.07	27.01	25.26	25.90	30.18	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.47	-0.00	0.018	-0.008	32.41	-30.47	449.11	-3083.25	71.88	-69.74	0.01	-0.15	19.00	0.09	1.71	-3.21	-11.09	27.01	25.28	25.90	30.18	21.87	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.48	-0.00	0.016	-0.002	32.40	-27.33	446.03	-3083.48	71.21	-67.94	0.01	-0.14	19.00	0.09	1.71	-3.21	-11.09	27.01	25.24	25.88	30.15	21.84	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.49	0.02	0.026	0.003	32.40	-26.65	447.43	-3084.78	72.25	-68.17	0.01	-0.15	19.00	-0.27	9.03	-17.02	-2.90	27.01	25.24	25.92	30.12	21.82	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.50	-0.00	0.022	0.001	32.40	-30.22	446.28	-3082.67	72.34	-69.00	0.01	-0.14	18.99	-0.03	-1.95	10.55	2.07	26.96	25.22	25.93	30.15	21.81	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.51	0.01	0.022	-0.003	32.41	-28.82	445.99	-3083.64	71.86	-68.81	0.01	-0.14	19.02	0.22	-1.95	10.06	2.22	27.01	25.21	25.92	30.15	21.78	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00
50.52	0.01	0.010	0.003	32.40	-30.85	447.43	-3085.86	72.39	-68.10	0.01	-0.14	19.00	0.09	0.49	23.18	0.40	26.96	25.23	25.90	30.15	21.77	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.53	0.01	0.019	-0.002	32.40	-30.94	446.04	-3085.80	72.14	-68.14	0.01	-0.14	18.97	-0.39	2.93	-5.50	-6.90	26.96	25.18	25.98	30.15	21.80	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00
50.54	0.02	0.016	0.011	32.40	-34.46	446.79	-3085.85	72.77	-68.30	0.01	-0.14	18.97	0.09	-5.62	49.57	-0.35	26.89	25.19	26.00	30.20	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00
50.55	-0.02	0.019	-0.002	32.40	-41.04	447.16	-3080.49	70.44	-68.96	0.01	-0.15	18.97	0.09	-4.39	-55.99	-1.58	26.91	25.18	26.00	30.22	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.01
50.56	-0.02	0.010	0.004	32.40	-43.95	445.23	-3087.61	72.79	-67.46	0.01	-0.14	18.96	-0.03	-9.28	183.97	-0.82	26.94	25.18	25.97	30.23	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.01
50.57	-0.00	0.022	-0.002	32.41	-56.08	447.19	-3088.45	73.41	-68.22	0.02	-0.14	18.97	-0.03	-10.50	10.55	2.07	26.91	25.20	25.97	30.26	21.87	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.01
50.58	0.01	0.025	-0.002	32.40	-73.21	448.31	-3083.12	71.69	-70.66	0.02	-0.15	18.97	-0.15	-19.04	-14.41	-3.25	26.91	25.20	25.93	30.28	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.01
50.59	0.01	0.022	0.007	32.40	-79.91	445.41	-3084.07	72.36	-70.08	0.03	-0.14	18.97	-0.03	-19.04	-76.16	-1.43	26.89	25.22	25.93	30.33	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.01
50.60	-0.00	0.023	0.003	32.40	-84.80	445.13	-3086.02	72.01	-68.49	0.03	-0.14	18.97	-0.03	-28.81	10.55	2.07	26.93	25.23	25.93	30.34	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.01
50.61	0.02	0.022	-0.003	32.41	-100.82	444.83	-3083.05	71.65	-69.57	0.03	-0.14	18.97	0.09	-34.91	49.57	-0.35	26.91	25.23	25.95	30.30	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.03
50.62	0.01	0.015	0.001	32.40	-123.11	445.12	-3078.80	71.11	-70.54	0.04	-0.14	18.97	0.09	-56.88	23.18	0.40	26.93	25.24	25.92	30.26	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.04
50.63	0.08	0.019	0.003	32.40	-163.28	442.93	-3083.45	72.55	-71.80	0.05	-0.14	19.03	-0.27	-88.62	-80.43	-1.40	26.97	25.22	25.90	30.30	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.07
50.64	0.22	0.012	0.004	32.40	-224.29	440.76	-3082.24	72.02	-70.61	0.07	-0.14	19.05	-0.03	-127.69	-2070.53	-1.02	26.97	25.20	25.90	30.25	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.09
50.65	0.23	0.013	-0.003	32.41	-329.04	438.07	-3083.09	71.82	-72.79	0.11	-0.14	19.05	-0.03	-189.94	-2157.24	-1.02	26.97	25.21	25.88	30.23	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.11
50.66	0.15	0.022	-0.005	32.41	-462.20	433.49	-3078.18	71.03	-76.28	0.15	-0.14	19.04	-0.15	-242.43	-260.48	-1.12	26.94	25.22	25.87	30.18	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.13
50.67	0.09	0.023	-0.000	32.41	-615.97	429.22	-3077.50	71.42	-81.71	0.20	-0.14	19.04	-0.03	-288.82	-856.57	-1.04	26.96	25.25	25.83	30.17	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.16
50.68	0.04	0.018	-0.000	32.41	-762.09	424.65	-3077.64	71.33	-83.86	0.25	-0.14	19.04	0.09	-347.41	102.35	-0.68	26.93	25.26	25.88	30.12	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.18
50.69	0.03	0.026	-0.000	32.41	-913.62	417.86	-3078.18	71.41	-87.34	0.30	-0.14	19.04	-0.15	-384.03	-47.22	-1.69	26.93	25.28	25.85	30.09	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.20
50.70	0.02	0.016	0.003	32.40	-1063.11	413.51	-3074.02	70.71	-92.17	0.35	-0.13	19.05	0.09	-430.42	49.57	-0.35	26.91	25.26	25.80	30.07	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.22
50.71	0.01	0.018	0.003	32.40	-1207.78	407.88	-3071.14	70.60	-96.03	0.39	-0.13	19.03	-0.27	-475.58	-7.96	-5.07	26.94	25.25	25.87	30.05	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.25
50.72	0.09	0.015	-0.002	32.40	-1350.79	401.99	-3065.81	68.91	-98.30	0.44	-0.13	19.03	-0.15	-523.19	-162.05	-1.20	26.93	25.24	25.82	30.07	21.94	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.27
50.73	0.23	0.012	0.001	32.40	-1493.02	396.57	-3061.00	68.52	-102.07	0.49	-0.13	19.05	-0.15	-565.92	-408.13	-1.08	26.94	25.26	25.87	30.07	21.97	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.31
50.74	0.23	0.022	-0.003	32.41	-1633.29	392.97	-3057.10	68.12	-106.55	0.53	-0.13	19.08	-0.03	-608.64	-2157.24	-1.02	26.91	25.26	25.85	30.12	21.97	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.32
50.75	0.15	0.020	0.001	32.40	-1771.37	388.74	-3053.39	68.12	-109.76	0.58	-0.13	19.09	0.09	-663.57	419.04	-0.92	26.97	25.22	25.82	30.10	21.97	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.34
50.76	0.07	0.022	0.007	32.40	-1908.66	382.35	-3049.91	68.31	-111.88	0.63	-0.13	19.11	-0.03	-702.63	-683.14	-1.05	26.99	25.22	25.88	30.15	21.96	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.38
50.77	0.03	0.019	0.007	32.40	-2048.02	376.75	-3044.90	67.31	-113.30	0.67	-0.12	19.09	-0.03	-766.11	-249.59	-1.13	26.94	25.24	25.83	30.22	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.41
50.78	0.03	0.009	0.004	32.40	-2200.31	372.22	-3038.82	67.65	-117.22	0.72	-0.12	19.08	-0.03	-819.82	-249.59	-1.13	26.96	25.28	25.88	30.15	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.45
50.79	-0.02	0.019	0.007	32.40	-2364.92	369.05	-3031.75	66.88	-121.34	0.78	-0.12	19.08	0.09	-883.30	-55.99	-1.58	26.97	25.27	25.92	30.17	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.48
50.80	0.02	0.015	-0.002	32.41	-2536.11	362.04	-3022.91	67.69	-124.81	0.84	-0.12	19.07	0.09	-937.01	49.57	-0.35	27.01	25.29	25.95	30.15	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.51
50.81	0.17	0.022	0.003	32.40	-2717.29	357.94	-3015.80	68.55	-129.73	0.90	-0.12	19.05	-0.03	-999.26	-1550.26	-1.02	26.99	25.28	25.92	30.15	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.54
50.82	0.26	0.019	0.001	32.40	-2899.81	355.84	-3010.16	70.73	-135.45	0.96	-0.12	19.05	0.09	-1054.20	735.72	-0.96	26.93	25.27	25.92	30.15	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.57
50.83	0.20	0.012	0.008	32.40	-3074.03	352.94	-3004.07	71.31	-141.36	1.02	-0.12	19.05	0.09	-1106.69	577.38	-0.94	26.94	25.27	25.93	30.15	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.91	0.60
50.84	0.11	0.023	0.001	32.40	-3239.34	348.31	-2995.51	72.65	-143.95	1.08	-0.12	19.05	-0.03	-1165.28	-1029.99	-1.03	26.91	25.27	25.98	30.20	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.65
50.85	0.04	0.019	0.007	32.40	-3413.12	344.24	-2986.20	71.99	-148.39	1.14	-0.12	19.03	0.09	-1226.31	102.35	-0.68	26.86	25.28	25.95	30.20	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.69
50.86	0.06	0.026	0.004	32.40	-3597.29	339.75	-2978.86	72.85	-152.47	1.21	-0.11	19.02	-0.27	-1300.78	-62.31	-1.52	26.83	25.26	25.95	30.20	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.73
50.87	0.19	0.016	-0.003	32.41	-3801.34	339.67	-2971.32	75.31	-158.06	1.28	-0.11	19.03	0.22	-1377.68	227.66	-0.86	26.81	25.23	25.95	30.20	21.87	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.77
50.88	0.25	0.020	0.001	32.41	-4005.59	337.81	-2963.03	75.94	-162.46	1.35	-0.11	19.03	0.09	-1432.61	709.33	-0.95	26.80	25.23	25.98	30.23	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.80
50.89	0.19	0.022	-0.000	32.40	-4206.90	336.82	-2956.30	77.62	-167.05	1.42	-0.11	19.02	0.09	-1496.09	550.99	-0.94	26.81	25.24	25.97	30.23	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.84
